pair,obj_a,obj_b,co_occ_scene_counts,co_occ_phrase_counts,co_occ_phrase_prop,co_occ_anchored_counts,co_occ_anchored_prop,co_occ_type_counts,co_occ_type_prop,avg_distance_norm,avg_spatial_rel_norm
cassettes-laptop,cassettes,laptop,1,0,0,0,0,0,0,0.2997869698799102,0.107249067768807
cassettes-monitor stand,cassettes,monitor stand,1,1,1,0,0,1,1,0.1589409208391267,0.054824991692278
cassettes-mouse,cassettes,mouse,1,1,1,0,0,1,1,0.13946714476195846,0.133789591078473
cassettes-mouse pad,cassettes,mouse pad,1,1,1,0,0,1,1,0.18816091388867542,0.18451560788375
cassettes-object,cassettes,object,2,0,0,0,0,2,1,0.47943460488308254,0.27133042845747946
cassettes-pencil,cassettes,pencil,1,0,0,0,0,1,1,0.31524507091361176,-0.08852699077055098
cassettes-poster,cassettes,poster,1,0,0,0,0,1,1,0.45582274081286484,-0.441577180288465
cassettes-vase,cassettes,vase,1,0,0,0,0,1,1,0.4578148769737851,0.11510836854047501
cassettes-webcam,cassettes,webcam,1,0,0,0,0,1,1,0.4413571104909781,-0.39287044538085997
castle-entrance,castle,entrance,1,1,1,0,0,1,1,0.09767980243890222,0.09700642998797399
castle-field,castle,field,4,3,0.75,1,0.25,2,0.5,0.28180455687058953,0.24281093077874422
castle-path,castle,path,1,0,0,0,0,1,1,0.3420742731934477,0.341674865173288
castle-person,castle,person,9,5,0.5555555555555556,0,0,6,0.6666666666666666,0.270959571870386,0.2113542119350041
castle-poster,castle,poster,2,1,0.5,0,0,2,1,0.31028704998979884,-0.012149285674009525
castle-road,castle,road,2,1,0.5,1,0.5,1,0.5,0.42932407644904713,0.3973988214934905
castle-shop window,castle,shop window,1,0,0,0,0,1,1,0.46681754922234886,0.135906394989331
castle-sidewalk,castle,sidewalk,2,1,0.5,0,0,2,1,0.451763364963847,0.2732626291876205
castle-sign,castle,sign,1,1,1,1,1,0,0,0.3413989767702728,0.12983649013397897
castle-sky,castle,sky,4,3,0.75,2,0.5,1,0.25,0.2914228040269816,-0.2630648265226758
castle-tree,castle,tree,4,1,0.25,0,0,4,1,0.39573268446191046,0.013544050200021973
cat-fireplace,cat,fireplace,1,1,1,0,0,1,1,0.2373167147220778,0.22866417118981497
cat-lamp,cat,lamp,1,1,1,0,0,1,1,0.37610213625290057,-0.03692382812500006
cat-magazine,cat,magazine,1,0,0,0,0,1,1,0.45270823836235935,0.25615459796206597
cat-painting,cat,painting,1,1,1,0,0,1,1,0.13134923540375532,-0.09051830286112106
cat-pillow,cat,pillow,5,2,0.4,0,0,5,1,0.6430225047534021,0.21650715228717
cat-rug,cat,rug,2,1,0.5,0,0,1,0.5,0.517246093973646,0.46736089852047147
cat-sofa,cat,sofa,1,0,0,0,0,1,1,0.7279340405298621,0.29122039571947594
cat-speaker,cat,speaker,1,1,1,0,0,1,1,0.2802314209987293,-0.211112351190476
cat-table,cat,table,2,1,0.5,0,0,2,1,0.3901505487291428,0.2709095901734615
cave-mountain,cave,mountain,4,2,0.5,1,0.25,2,0.5,0.3122974090679216,-0.09610555182693083
cave-person,cave,person,2,2,1,2,1,0,0,0.009938340805948402,-0.0016631903185140295
cave-sky,cave,sky,2,0,0,0,0,2,1,0.587023599529479,-0.4267171445421834
cds-cds,cds,cds,1,1,1,0,0,1,1,0.08632077379709317,0.05000229666830003
cds-chair,cds,chair,4,0,0,0,0,0,0,0.6111886085630512,0.25154868812213027
cds-computer,cds,computer,3,3,1,1,0.3333333333333333,2,0.6666666666666666,0.12465606437496017,0.035511325124848336
cds-computer monitor,cds,computer monitor,4,3,0.75,0,0,4,1,0.3328685195240492,-0.13693461490048578
cds-cup,cds,cup,2,0,0,0,0,2,1,0.7574371279049705,-0.143701015565248
cds-desk,cds,desk,4,2,0.5,2,0.5,1,0.25,0.3285412919932534,0.11206568279535774
cds-envelope,cds,envelope,2,0,0,0,0,2,1,0.686862589774506,-0.18421009320105503
cds-hat,cds,hat,1,0,0,0,0,1,1,0.7605520189470852,0.005770730380106004
cds-keyboard,cds,keyboard,4,2,0.5,0,0,4,1,0.3755604500910745,0.04732926507707075
cds-lamp,cds,lamp,1,0,0,0,0,1,1,0.5119412270212303,0.20812202001775904
cds-magazine,cds,magazine,4,0,0,0,0,4,1,0.23138370643221962,0.08855483950816123
cds-mouse,cds,mouse,3,2,0.6666666666666666,0,0,3,1,0.3293561818634751,0.01804062911872802
cds-mouse pad,cds,mouse pad,2,2,1,0,0,2,1,0.15098680972138814,0.12506475798961902
cds-notebook,cds,notebook,4,2,0.5,0,0,4,1,0.5171971960287708,0.10040843258036952
cds-painting,cds,painting,1,1,1,0,0,1,1,0.3541917840882451,-0.336488832582583
cds-paper,cds,paper,12,0,0,0,0,12,1,0.6546208420515555,-0.21588373806899347
cds-pen,cds,pen,1,0,0,0,0,1,1,0.6553053875221708,-0.279513533966658
cds-picture,cds,picture,2,1,0.5,0,0,1,0.5,0.21251706769718798,-0.03128748158172251
cds-pillow,cds,pillow,1,0,0,0,0,1,1,0.7589488388094691,-0.05991765160582496
cds-plant,cds,plant,3,0,0,0,0,3,1,0.6977820115660363,-0.186268522640471
cds-portfolio,cds,portfolio,1,0,0,0,0,1,1,0.6679321749553658,0.5553198644499209
cds-printer,cds,printer,1,0,0,0,0,0,0,0.4343698944298162,0.2312340654137529
cds-remote control,cds,remote control,1,0,0,0,0,1,1,0.5144074962479939,0.032149057539682
cds-rug,cds,rug,2,0,0,0,0,1,0.5,0.5570739945105109,0.4554049341244817
cds-shelf,cds,shelf,1,0,0,0,0,1,1,0.4989169204240776,-0.11095203038662005
cds-shelves,cds,shelves,1,1,1,1,1,0,0,0.08525824912233185,0.0851517351024269
cds-sofa,cds,sofa,1,0,0,0,0,0,0,0.7543651050017184,0.33328211488986703
cds-speaker,cds,speaker,2,1,0.5,0,0,2,1,0.26564730281478094,-0.03919447885585392
cds-stereo,cds,stereo,4,4,1,0,0,4,1,0.20427524772758462,0.03752848418362931
cds-table,cds,table,3,0,0,0,0,2,0.6666666666666666,0.6436749911531991,0.389130292828454
cds-telephone,cds,telephone,1,0,0,0,0,1,1,0.8532666037775187,-0.23909230898628198
cds-television,cds,television,1,1,1,0,0,1,1,0.23686634190121494,-0.13978317143749697
cds-television stand,cds,television stand,1,1,1,0,0,1,1,0.16888775735473457,0.020628636112703047
cds-vase,cds,vase,1,0,0,0,0,1,1,0.2541332501757313,-0.11727390732245102
cds-vcr,cds,vcr,1,1,1,0,0,1,1,0.31055982417062744,-0.045206006586482994
cds-whiteboard,cds,whiteboard,1,0,0,0,0,0,0,0.48518630925194656,0.009889434205839986
ceiling fan-chair,ceiling fan,chair,5,1,0.2,0,0,2,0.4,0.7607726424789789,0.6078274034313242
ceiling fan-chessboard,ceiling fan,chessboard,1,0,0,0,0,1,1,0.7362388861012906,0.535871801868194
ceiling fan-chest,ceiling fan,chest,1,0,0,0,0,1,1,0.7930744473339453,0.6091517903652
ceiling fan-china hutch,ceiling fan,china hutch,1,1,1,1,1,0,0,0.4346139699436998,0.433017004996167
ceiling fan-coffee table,ceiling fan,coffee table,2,0,0,0,0,2,1,0.6290003036180316,0.6205529422075785
ceiling fan-dresser,ceiling fan,dresser,1,1,1,0,0,1,1,0.4328401540137175,0.40608065802972704
ceiling fan-end table,ceiling fan,end table,2,1,0.5,0,0,2,1,0.6489816243757396,0.5300842503018426
ceiling fan-jar,ceiling fan,jar,1,1,1,0,0,1,1,0.5419429778641731,0.54155736110527
ceiling fan-lamp,ceiling fan,lamp,7,4,0.5714285714285714,0,0,6,0.8571428571428571,0.5713855135721858,0.3247524267950255
ceiling fan-light,ceiling fan,light,1,0,0,0,0,1,1,0.4533778356530522,0.196213381185808
ceiling fan-nightstand,ceiling fan,nightstand,1,0,0,0,0,1,1,0.8668997760561923,0.553343929824399
ceiling fan-ottoman,ceiling fan,ottoman,1,1,1,1,1,0,0,0.7143488891312142,0.71196940761005
ceiling fan-painting,ceiling fan,painting,4,1,0.25,0,0,4,1,0.6334681986036939,0.33132815337025656
ceiling fan-picture,ceiling fan,picture,2,1,0.5,0,0,1,0.5,0.430160940386152,0.2604240128122365
ceiling fan-pillow,ceiling fan,pillow,10,0,0,0,0,10,1,0.7036253267127708,0.508923825925657
ceiling fan-plant,ceiling fan,plant,2,0,0,0,0,2,1,0.498787315695448,0.3678249843657331
ceiling fan-projector,ceiling fan,projector,1,1,1,0,0,1,1,0.11291948410328914,-0.05219214621840995
ceiling fan-refrigerator,ceiling fan,refrigerator,1,1,1,0,0,1,1,0.48898760431769084,0.4529482462034441
ceiling fan-rug,ceiling fan,rug,2,0,0,0,0,0,0,0.7255117044995023,0.7189779392764801
ceiling fan-sofa,ceiling fan,sofa,4,0,0,0,0,1,0.25,0.6314545123966353,0.47814764698106976
ceiling fan-speaker,ceiling fan,speaker,3,0,0,0,0,3,1,0.4134780183761287,0.35049301103988667
ceiling fan-stereo,ceiling fan,stereo,1,1,1,0,0,1,1,0.42361782819414956,0.405219051873943
ceiling fan-table,ceiling fan,table,3,1,0.3333333333333333,0,0,3,1,0.7940840033274343,0.5126708754682621
ceiling fan-television,ceiling fan,television,1,1,1,1,1,0,0,0.20192529941147766,0.20192515725261806
cell telephone-chair,cell telephone,chair,2,2,1,0,0,2,1,0.3341335682165928,0.2597227364195255
cell telephone-computer,cell telephone,computer,1,1,1,0,0,1,1,0.5209535028568886,0.33819393121119806
cell telephone-computer monitor,cell telephone,computer monitor,4,4,1,0,0,4,1,0.29223539496327505,-0.06717350521338698
cell telephone-cup,cell telephone,cup,1,1,1,0,0,1,1,0.030596853326534633,-0.02013737220457401
cell telephone-desk,cell telephone,desk,2,2,1,2,1,0,0,0.11004000784210041,0.05749785159329454
cell telephone-external hard drive,cell telephone,external hard drive,2,2,1,0,0,2,1,0.43437102289841695,0.07704835971177054
cell telephone-fax machine,cell telephone,fax machine,1,0,0,0,0,1,1,0.4441767435500918,0.04015503826637301
cell telephone-filing cabinet,cell telephone,filing cabinet,3,1,0.3333333333333333,0,0,3,1,0.36486505833567273,0.16941129383849068
cell telephone-ipod,cell telephone,ipod,1,1,1,0,0,1,1,0.077188691415358,6.854337744819916e-4
cell telephone-keyboard,cell telephone,keyboard,2,2,1,0,0,2,1,0.18517447083102528,0.05960000166767804
cell telephone-lamp,cell telephone,lamp,2,2,1,0,0,2,1,0.1715264723699043,-0.07276096540746096
cell telephone-laptop,cell telephone,laptop,2,1,0.5,0,0,2,1,0.14959686849091097,-0.04218578187837946
cell telephone-markers,cell telephone,markers,2,0,0,0,0,2,1,0.3137256679602392,-0.16364126777363996
cell telephone-mouse,cell telephone,mouse,3,3,1,0,0,3,1,0.21223557689227893,0.05234894146154567
cell telephone-mouse pad,cell telephone,mouse pad,3,3,1,0,0,3,1,0.19163642629012764,0.040775609553026726
cell telephone-object,cell telephone,object,8,5,0.625,0,0,8,1,0.4156359679439367,0.1626110209548293
cell telephone-painting,cell telephone,painting,1,0,0,0,0,1,1,0.6472338033580473,-0.27645181994241097
cell telephone-palm pilot,cell telephone,palm pilot,1,1,1,0,0,1,1,0.04169005804304424,-0.026334430405550946
cell telephone-paper,cell telephone,paper,1,0,0,0,0,1,1,0.6929067978702923,0.45785315268192406
cell telephone-pen,cell telephone,pen,2,2,1,0,0,2,1,0.07118090315350917,-0.060954240583090014
cell telephone-picture,cell telephone,picture,2,2,1,0,0,2,1,0.15277129991358923,-0.137041948345541
cell telephone-poster,cell telephone,poster,3,1,0.3333333333333333,0,0,3,1,0.3296405370715022,-0.17226808274380467
cell telephone-power cord,cell telephone,power cord,2,1,0.5,0,0,2,1,0.42240292650028943,0.28680462349558156
cell telephone-remote control,cell telephone,remote control,1,1,1,0,0,1,1,0.3991383988448894,0.02425160901621204
cell telephone-speaker,cell telephone,speaker,2,2,1,0,0,2,1,0.17038155142505101,-0.06467308452065196
cell telephone-table,cell telephone,table,2,1,0.5,0,0,1,0.5,0.3894927811283406,0.22178444965400554
cell telephone-telephone,cell telephone,telephone,2,1,0.5,0,0,2,1,0.17620278057533204,0.027925109559879507
cell telephone-tissue,cell telephone,tissue,1,1,1,0,0,1,1,0.4048161156822855,0.03683531462534506
cell telephone-webcam,cell telephone,webcam,1,1,1,0,0,1,1,0.44788624736815386,-0.24476440401675192
cell telephone-wine glass,cell telephone,wine glass,1,1,1,0,0,1,1,0.08188871926535017,-0.0813994086310269
centerpiece-chair,centerpiece,chair,4,2,0.5,0,0,3,0.75,0.41341925580788785,0.16676405155653773
centerpiece-chandelier,centerpiece,chandelier,1,0,0,0,0,1,1,0.48861976037182625,-0.456405161450709
centerpiece-counter,centerpiece,counter,2,0,0,0,0,1,0.5,0.4013785047630185,-0.10054058804751101
centerpiece-cup,centerpiece,cup,1,0,0,0,0,1,1,0.34469288956693733,-0.17594790326145804
centerpiece-dish,centerpiece,dish,2,0,0,0,0,2,1,0.22834757482524404,-0.1781137423853295
centerpiece-faucet,centerpiece,faucet,1,0,0,0,0,1,1,0.2126066719324037,-0.201029367146746
centerpiece-fork,centerpiece,fork,3,3,1,0,0,3,1,0.157308268423768,0.03380576679295699
centerpiece-lamp,centerpiece,lamp,1,0,0,0,0,1,1,0.2879298545293377,-0.19790488934351003
centerpiece-light,centerpiece,light,8,0,0,0,0,7,0.875,0.5697672332502046,-0.49533494605524664
centerpiece-microwave,centerpiece,microwave,1,0,0,0,0,1,1,0.5033164804072875,-0.302125449236298
centerpiece-napkin,centerpiece,napkin,4,4,1,0,0,4,1,0.12302127812170509,0.008311255462882736
centerpiece-object,centerpiece,object,2,0,0,0,0,2,1,0.19227324506101146,-0.180529960416745
centerpiece-ottoman,centerpiece,ottoman,2,0,0,0,0,2,1,0.3344020387560841,-0.10330405873073553
centerpiece-oven,centerpiece,oven,1,0,0,0,0,1,1,0.4588444636072773,-0.21617466267167199
centerpiece-painting,centerpiece,painting,1,0,0,0,0,0,0,0.40946375387851724,-0.26698539539992505
centerpiece-picture,centerpiece,picture,2,0,0,0,0,2,1,0.35424215219882194,-0.18817690461095848
centerpiece-placemat,centerpiece,placemat,4,4,1,0,0,4,1,0.1208692568508357,0.027605925715173243
centerpiece-plant,centerpiece,plant,3,0,0,0,0,2,0.6666666666666666,0.6632807701458431,-0.36382966287859536
centerpiece-plate,centerpiece,plate,4,4,1,0,0,4,1,0.12198651073312379,0.01679182712801648
centerpiece-refrigerator,centerpiece,refrigerator,1,0,0,0,0,0,0,0.5259113345012912,-0.21720428634833203
centerpiece-rug,centerpiece,rug,1,1,1,1,1,0,0,0.22614909374077524,0.22613775653909599
centerpiece-silverware,centerpiece,silverware,3,3,1,0,0,3,1,0.11347779755044148,0.03371122684621564
centerpiece-stool,centerpiece,stool,2,0,0,0,0,1,0.5,0.15388112684115945,-0.11403479451131848
centerpiece-table,centerpiece,table,3,2,0.6666666666666666,1,0.3333333333333333,2,0.6666666666666666,0.2187579064872316,0.03388754754453164
centerpiece-vase,centerpiece,vase,1,0,0,0,0,1,1,0.20911693479940185,-0.13129148565744403
centerpiece-wine glass,centerpiece,wine glass,4,4,1,0,0,4,1,0.06807721834097435,-0.024310619663915026
certificate-chair,certificate,chair,2,0,0,0,0,2,1,0.5905864733603876,0.450725172441776
certificate-computer monitor,certificate,computer monitor,1,0,0,0,0,1,1,0.5200537570768509,0.269531415630722
certificate-desk,certificate,desk,1,0,0,0,0,0,0,0.47678988714211534,0.468537095921538
certificate-light,certificate,light,3,3,1,0,0,3,1,0.33866724098288997,-0.09845002176769262
certificate-mug,certificate,mug,1,1,1,0,0,1,1,0.2811352320012018,0.28020980669495604
certificate-object,certificate,object,19,15,0.7894736842105263,0,0,19,1,0.2811749109778898,0.2123107635983292
certificate-paper,certificate,paper,10,6,0.6,0,0,10,1,0.44093084684097483,0.34868236949111087
certificate-pen holder,certificate,pen holder,1,0,0,0,0,1,1,0.5625809755309574,0.3623273222819601
certificate-picture,certificate,picture,1,1,1,0,0,1,1,0.2808012605988729,0.07889417054611403
certificate-plant,certificate,plant,1,0,0,0,0,1,1,0.578258498729153,0.491846445838766
certificate-stool,certificate,stool,1,1,1,0,0,1,1,0.4641750404456125,0.4622720533434821
certificate-telephone,certificate,telephone,1,0,0,0,0,1,1,0.3417376858282625,0.27853248682587806
certificate-tissue,certificate,tissue,2,1,0.5,0,0,2,1,0.32775143560610354,0.24726481437782205
certificate-trash can,certificate,trash can,1,1,1,0,0,1,1,0.5464172892442318,0.540946995178832
certificate-white out,certificate,white out,1,0,0,0,0,1,1,0.638643812255002,0.502567559730921
certificate-wind chime,certificate,wind chime,1,1,1,0,0,1,1,0.27355652363367416,-0.22245417087117392
chair-chair,chair,chair,7461,3148,0.4219273555823616,447,0.059911540008041816,6152,0.8245543492829379,0.380867574636884,-0.04934016506122725
chair-chandelier,chair,chandelier,90,25,0.2777777777777778,4,0.044444444444444446,55,0.6111111111111112,0.5622638584815577,-0.4845446865176644
chair-chessboard,chair,chessboard,7,4,0.5714285714285714,0,0,7,1,0.35475980794493306,0.0012753750454094948
chair-chest,chair,chest,31,4,0.12903225806451613,1,0.03225806451612903,26,0.8387096774193549,0.42166727780600577,-0.1774634659178832
chair-china,chair,china,10,8,0.8,0,0,10,1,0.42163291660377566,-0.12263479315742523
chair-china hutch,chair,china hutch,68,18,0.2647058823529412,4,0.058823529411764705,39,0.5735294117647058,0.4659088346203531,-0.27304664395074835
chair-cigarettes,chair,cigarettes,6,2,0.3333333333333333,0,0,6,1,0.3463497229464295,0.19063382282084818
chair-clock,chair,clock,84,21,0.25,0,0,70,0.8333333333333334,0.557579770847781,-0.3895435418926884
chair-cloth,chair,cloth,4,0,0,0,0,0,0,0.5629153186666201,-0.14521001028740801
chair-coaster,chair,coaster,2,2,1,0,0,2,1,0.22177755968541907,-0.16897667740186278
chair-coat rack,chair,coat rack,9,3,0.3333333333333333,0,0,7,0.7777777777777778,0.5023223686300133,-0.31915510278530557
chair-coffee maker,chair,coffee maker,20,3,0.15,1,0.05,12,0.6,0.5057643913986121,-0.3728762802983426
chair-coffee table,chair,coffee table,19,8,0.42105263157894735,3,0.15789473684210525,9,0.47368421052631576,0.37400241855792915,-0.0010684537578405737
chair-computer,chair,computer,120,66,0.55,8,0.06666666666666667,103,0.8583333333333333,0.36955350955876093,-0.06557779063519863
chair-computer monitor,chair,computer monitor,667,323,0.48425787106446777,15,0.022488755622188907,618,0.9265367316341829,0.39487081600787993,-0.08475994470172307
chair-counter,chair,counter,249,85,0.3413654618473896,20,0.08032128514056225,188,0.7550200803212851,0.4366085688235217,-0.13229187370046178
chair-cup,chair,cup,208,87,0.4182692307692308,12,0.057692307692307696,156,0.75,0.3039492109253974,-0.0689611203039958
chair-cutting board,chair,cutting board,10,3,0.3,1,0.1,9,0.9,0.4055971243563819,-0.0212611707914697
chair-desk,chair,desk,986,445,0.4513184584178499,138,0.13995943204868155,692,0.7018255578093306,0.35581834737476803,-0.028904315861373178
chair-desk divider,chair,desk divider,36,18,0.5,4,0.1111111111111111,26,0.7222222222222222,0.3087454023357624,-0.008326589518625716
chair-desk mat,chair,desk mat,15,13,0.8666666666666667,1,0.06666666666666667,14,0.9333333333333333,0.23611132497017226,-0.04693129430227133
chair-desk organizer,chair,desk organizer,3,3,1,0,0,3,1,0.2056315502226752,-0.07993901055752801
chair-dish,chair,dish,47,12,0.2553191489361702,2,0.0425531914893617,33,0.7021276595744681,0.35166813596309976,-0.07442529250649225
chair-dish towel,chair,dish towel,11,5,0.45454545454545453,3,0.2727272727272727,5,0.45454545454545453,0.40096271019044344,-0.22439884579478522
chair-dishrack,chair,dishrack,1,0,0,0,0,0,0,0.59245570259732006,-0.2822834423316041
chair-dishwasher,chair,dishwasher,37,7,0.1891891891891892,2,0.05405405405405406,20,0.5405405405405406,0.4063358860801116,-0.07656065384193607
chair-display case,chair,display case,93,27,0.2903225806451613,6,0.06451612903225806,46,0.4946236559139785,0.46394644327152246,-0.24830392599891407
chair-doll,chair,doll,6,0,0,0,0,3,0.5,0.5442722069016607,-0.1712952053204915
chair-drawer,chair,drawer,38,5,0.13157894736842105,4,0.10526315789473684,28,0.7368421052631579,0.4040973808824994,0.10518335150547578
chair-dresser,chair,dresser,13,6,0.46153846153846156,1,0.07692307692307693,10,0.7692307692307693,0.2725832979190283,-0.06438226866987207
chair-dressing screen,chair,dressing screen,3,0,0,0,0,3,1,0.4200671707775149,-0.21972706096675462
chair-electric mixer,chair,electric mixer,1,0,0,0,0,0,0,0.8202507258982131,-0.39793383530394794
chair-end table,chair,end table,49,18,0.3673469387755102,12,0.24489795918367346,19,0.3877551020408163,0.38204152337479874,-0.04525821087698142
chair-entertainment center,chair,entertainment center,8,3,0.375,1,0.125,6,0.75,0.6038176989566958,-0.43718309007453204
chair-envelope,chair,envelope,1,1,1,1,1,0,0,0.440404646193213,-0.431101455281927
chair-eraser,chair,eraser,8,6,0.75,0,0,8,1,0.38529404351737123,-0.03018098952074804
chair-exit sign,chair,exit sign,6,3,0.5,0,0,5,0.8333333333333334,0.4891364091208803,-0.4493870517812875
chair-external hard drive,chair,external hard drive,9,5,0.5555555555555556,0,0,9,1,0.36269242118986184,-0.11622116435208633
